act_time,eqpid,chid,side,ppid,foupid,slotid,sh_dist_delta,Teos_factor_delta,avg_thk,range_thk,stress_thk,s1,s2,s3,s4,s5,s6,s7,s8,s9,s10,s11,s12,s13,title,work_order,group,group_order,pressure_delta,pm_count,sh_count
2026-07-06 14:10:06,E02,CH02,1,PPID_B,F0042,9,-17,0.03,7703.5,660.1,-157.3,7321.9,7873.4,7696.6,7796.0,7452.0,7525.8,7915.6,7982.0,7876.3,7609.7,7844.2,7702.5,7549.4,가스 라인 점검,WO-E02-001,2026-07-01 14:20:25_E02_가스 라인 점검,2,-2,4,4
2026-07-06 14:10:06,E02,CH02,2,PPID_B,F0042,10,-17,0.03,7653.2,923.2,-165.4,7813.9,7912.2,7111.9,7453.0,7631.6,7877.8,8035.1,7481.5,7458.2,7939.1,7364.4,7657.0,7756.0,가스 라인 점검,WO-E02-001,2026-07-01 14:20:25_E02_가스 라인 점검,2,-2,4,4
2026-07-06 17:44:36,E03,CH03,1,PPID_A,F0043,6,19,0.04,7339.4,784.2,-166.3,7417.6,7174.7,7486.3,7310.7,7579.2,7223.2,7554.7,7457.5,7081.6,7663.9,7181.5,7402.0,6879.7,센서 교정,WO-E03-001,2026-07-01 17:08:42_E03_센서 교정,2,-2,7,4
2026-07-06 17:44:36,E03,CH03,2,PPID_A,F0043,7,-10,0.04,7450.7,233.0,-178.1,7481.1,7480.6,7427.3,7557.2,7466.5,7542.4,7409.4,7375.3,7354.6,7324.2,7548.6,7487.9,7404.0,센서 교정,WO-E03-001,2026-07-01 17:08:42_E03_센서 교정,2,-2,7,9
2026-07-06 20:25:36,E04,CH03,1,PPID_B,F0044,2,-15,0.0,7210.9,583.1,-168.9,7404.3,7306.2,7380.7,7156.3,7233.7,7209.0,7395.6,7164.3,7146.3,7288.2,7248.3,6987.3,6821.2,전극 교체,WO-E04-001,2026-07-01 20:24:16_E04_전극 교체,2,-2,4,6
2026-07-06 20:25:36,E04,CH03,2,PPID_B,F0044,3,4,0.0,7384.5,612.4,-161.8,7203.4,7479.6,7252.1,7285.5,7152.4,7245.2,7149.7,7561.3,7762.1,7476.6,7494.8,7561.6,7374.4,전극 교체,WO-E04-001,2026-07-01 20:24:16_E04_전극 교체,2,-2,4,4
2026-07-06 23:04:05,E05,CH03,1,PPID_D,F0045,18,13,0.0,7525.6,450.3,-161.6,7410.9,7613.1,7361.9,7432.3,7534.9,7603.5,7518.2,7812.2,7591.9,7589.8,7366.6,7398.7,7599.4,Chamber 세정,WO-E05-001,2026-07-01 23:21:13_E05_Chamber 세정,2,-2,7,6
2026-07-06 23:04:05,E05,CH03,2,PPID_D,F0045,19,3,0.0,7565.4,289.8,-194.6,7667.6,7559.5,7504.4,7711.1,7545.8,7441.2,7655.0,7652.3,7421.3,7650.6,7433.6,7500.7,7606.7,Chamber 세정,WO-E05-001,2026-07-01 23:21:13_E05_Chamber 세정,2,-2,7,6
2026-07-07 02:03:15,E06,CH01,1,PPID_D,F0046,2,-3,0.0,7551.4,254.6,-176.5,7482.4,7476.9,7709.2,7524.9,7620.8,7472.8,7604.1,7576.2,7592.7,7639.5,7454.6,7466.1,7547.7,부품 교체,WO-E06-001,2026-07-02 02:37:16_E06_부품 교체,2,-2,3,8
2026-07-07 02:03:15,E06,CH01,2,PPID_D,F0046,3,-20,0.0,7537.5,744.9,-185.3,7276.4,7445.9,8021.3,7585.3,7740.9,7516.2,7528.5,7713.8,7286.9,7423.2,7282.0,7437.9,7729.3,부품 교체,WO-E06-001,2026-07-02 02:37:16_E06_부품 교체,2,-2,3,7
2026-07-07 05:03:51,E07,CH03,1,PPID_C,F0047,22,11,-0.03,7686.5,450.9,-164.2,7873.6,7698.6,7664.1,7562.7,7815.2,7547.4,7805.6,7422.7,7717.1,7747.5,7757.4,7829.2,7483.1,정기 예방 보전,WO-E07-001,2026-07-02 05:25:15_E07_정기 예방 보전,2,-2,3,3
2026-07-07 05:03:51,E07,CH03,2,PPID_C,F0047,23,1,-0.03,7618.5,611.9,-171.0,7793.2,7481.3,7422.2,7596.5,7632.6,7323.2,7720.5,7346.7,7935.1,7770.7,7772.8,7328.9,7916.8,정기 예방 보전,WO-E07-001,2026-07-02 05:25:15_E07_정기 예방 보전,2,-2,3,5
2026-07-07 08:13:48,E08,CH02,1,PPID_B,F0048,16,7,-0.04,7365.2,668.7,-176.2,7539.2,7418.7,7199.9,7798.8,7236.2,7236.0,7535.3,7545.1,7451.3,7177.5,7203.6,7275.9,7130.1,Chamber PM,WO-E08-001,2026-07-02 08:10:53_E08_Chamber PM,2,-2,2,7
2026-07-07 08:13:48,E08,CH02,2,PPID_B,F0048,17,5,-0.04,7359.9,735.7,-167.5,7756.1,7196.1,7267.2,7020.4,7525.2,7218.1,7241.4,7406.8,7319.2,7259.8,7649.8,7557.0,7261.2,Chamber PM,WO-E08-001,2026-07-02 08:10:53_E08_Chamber PM,2,-2,2,1
2026-07-07 11:44:08,E09,CH03,1,PPID_A,F0049,17,-13,0.04,7413.6,668.0,-154.5,7586.7,6995.6,7508.3,7550.4,7256.3,7410.0,7559.5,7530.4,7413.9,7331.0,7295.9,7275.7,7663.6,가스 라인 점검,WO-E09-001,2026-07-02 11:27:23_E09_가스 라인 점검,2,-2,5,2
2026-07-07 11:44:08,E09,CH03,2,PPID_A,F0049,18,7,0.04,7314.0,1222.8,-164.0,7673.3,7213.1,7159.7,6732.7,6768.3,7557.6,7786.3,6731.3,7954.1,7450.2,7187.0,7587.5,7280.8,가스 라인 점검,WO-E09-001,2026-07-02 11:27:23_E09_가스 라인 점검,2,-2,5,2
2026-07-07 14:43:28,E10,CH02,1,PPID_D,F0050,12,-12,0.04,7259.4,847.8,-176.7,7620.8,7476.8,6914.8,7240.1,7762.6,7182.0,7130.7,7148.9,7140.4,7013.2,7574.1,7073.4,7094.9,센서 교정,WO-E10-001,2026-07-02 14:00:45_E10_센서 교정,2,-2,3,6
2026-07-07 14:43:28,E10,CH02,2,PPID_D,F0050,13,11,0.04,7306.1,321.2,-147.3,7281.6,7141.6,7447.9,7248.4,7266.4,7462.8,7265.3,7414.8,7326.6,7446.9,7276.9,7225.6,7174.9,센서 교정,WO-E10-001,2026-07-02 14:00:45_E10_센서 교정,2,-2,3,6
2026-07-07 17:35:49,E11,CH03,1,PPID_C,F0051,23,-6,0.02,7274.9,763.8,-165.3,7083.7,7256.9,6922.6,7279.9,7275.7,7398.7,7346.7,7593.0,7273.2,7227.8,7553.4,7533.1,6829.2,전극 교체,WO-E11-001,2026-07-02 17:36:58_E11_전극 교체,2,-2,4,6
2026-07-07 17:35:49,E11,CH03,2,PPID_C,F0051,24,15,0.02,7476.6,694.3,-161.3,7395.8,7458.0,7564.7,7273.5,7523.4,7100.5,7677.5,7355.0,7794.8,7505.5,7531.8,7357.5,7658.4,전극 교체,WO-E11-001,2026-07-02 17:36:58_E11_전극 교체,2,-2,4,9
2026-07-07 20:40:13,E12,CH02,1,PPID_B,F0052,20,-12,-0.01,7540.0,666.2,-163.7,7568.6,7472.5,7339.6,7672.7,7638.5,7181.7,7747.3,7360.0,7553.2,7512.5,7578.5,7847.9,7547.1,Chamber 세정,WO-E12-001,2026-07-02 20:26:05_E12_Chamber 세정,2,-2,6,8
2026-07-07 20:40:13,E12,CH02,2,PPID_B,F0052,21,-14,-0.01,7582.0,527.2,-165.5,7878.3,7430.4,7696.7,7563.8,7547.5,7650.8,7351.1,7579.4,7493.4,7499.5,7640.1,7461.8,7773.6,Chamber 세정,WO-E12-001,2026-07-02 20:26:05_E12_Chamber 세정,2,-2,6,5
2026-07-07 23:12:18,E13,CH03,1,PPID_B,F0053,22,-9,-0.04,7296.3,1004.1,-173.4,7415.1,7533.5,6840.4,7558.4,7026.1,7149.3,7262.5,7844.5,7310.6,7123.2,7443.6,7261.8,7083.0,부품 교체,WO-E13-001,2026-07-02 23:43:54_E13_부품 교체,2,-2,6,7
2026-07-07 23:12:18,E13,CH03,2,PPID_B,F0053,23,-2,-0.04,7365.5,456.4,-161.0,7550.2,7330.1,7322.1,7515.7,7209.9,7271.6,7210.2,7195.8,7456.3,7421.4,7218.7,7652.2,7396.7,부품 교체,WO-E13-001,2026-07-02 23:43:54_E13_부품 교체,2,-2,6,7
2026-07-08 02:10:49,E14,CH01,1,PPID_A,F0054,7,-7,0.05,7568.8,306.8,-178.5,7542.6,7395.8,7702.6,7576.2,7589.3,7636.4,7516.4,7565.5,7519.0,7664.3,7531.4,7536.6,7617.8,정기 예방 보전,WO-E14-001,2026-07-03 02:38:51_E14_정기 예방 보전,2,-2,0,6
2026-07-08 02:10:49,E14,CH01,2,PPID_A,F0054,8,12,0.05,7471.6,444.6,-148.8,7390.1,7373.2,7528.6,7439.5,7487.7,7223.4,7417.3,7668.0,7403.2,7623.6,7456.5,7615.0,7504.9,정기 예방 보전,WO-E14-001,2026-07-03 02:38:51_E14_정기 예방 보전,2,-2,0,6
2026-07-08 05:13:26,E15,CH02,1,PPID_B,F0055,6,-4,-0.02,7422.3,687.3,-175.6,7760.0,7072.7,7340.9,7471.3,7479.7,7266.9,7450.0,7426.0,7421.8,7718.8,7257.5,7356.3,7467.7,Chamber PM,WO-E15-001,2026-07-03 05:26:41_E15_Chamber PM,2,-2,2,2
2026-07-08 05:13:26,E15,CH02,2,PPID_B,F0055,7,7,-0.02,7470.3,494.9,-166.9,7539.6,7214.8,7624.4,7487.3,7461.6,7605.6,7437.9,7462.1,7138.3,7615.6,7306.9,7633.2,7586.3,Chamber PM,WO-E15-001,2026-07-03 05:26:41_E15_Chamber PM,2,-2,2,7
2026-07-08 08:09:23,E16,CH03,1,PPID_B,F0056,19,12,-0.01,7303.3,477.7,-169.6,7496.9,7123.3,7213.5,7355.9,7128.2,7019.2,7288.2,7436.8,7310.7,7373.5,7272.1,7481.1,7443.6,가스 라인 점검,WO-E16-001,2026-07-03 08:45:58_E16_가스 라인 점검,2,-2,0,6
2026-07-08 08:09:23,E16,CH03,2,PPID_B,F0056,20,-3,-0.01,7366.8,490.2,-152.7,7414.6,7234.9,7552.1,7152.6,7642.8,7526.5,7264.9,7315.2,7388.7,7312.2,7294.5,7373.1,7296.5,가스 라인 점검,WO-E16-001,2026-07-03 08:45:58_E16_가스 라인 점검,2,-2,0,3
2026-07-08 11:30:13,E17,CH02,1,PPID_D,F0057,1,16,-0.02,7200.1,1379.9,-172.4,7430.4,7478.3,6502.2,7882.1,7221.3,6627.9,6995.3,7064.9,7143.5,7445.7,7024.0,6987.5,7798.1,센서 교정,WO-E17-001,2026-07-03 11:44:17_E17_센서 교정,2,-2,4,5
2026-07-08 11:30:13,E17,CH02,2,PPID_D,F0057,2,-12,-0.02,7276.9,753.6,-165.2,7121.9,7327.8,7344.6,7633.8,7356.7,7152.0,7275.5,7573.4,7036.1,7218.1,7312.5,7367.3,6880.2,센서 교정,WO-E17-001,2026-07-03 11:44:17_E17_센서 교정,2,-2,4,4
2026-07-08 14:48:53,E18,CH01,1,PPID_D,F0058,5,-6,-0.01,7180.9,1328.7,-164.5,7542.0,7570.6,7100.7,7486.0,7694.7,7168.5,7281.0,7389.9,6605.5,6742.7,7046.1,7358.5,6366.0,전극 교체,WO-E18-001,2026-07-03 14:44:58_E18_전극 교체,2,-2,3,4
2026-07-08 14:48:53,E18,CH01,2,PPID_D,F0058,6,5,-0.01,7636.3,514.6,-168.1,7555.4,7494.3,7439.5,7407.3,7713.0,7770.6,7921.9,7770.9,7850.1,7516.0,7567.4,7764.3,7501.4,전극 교체,WO-E18-001,2026-07-03 14:44:58_E18_전극 교체,2,-2,3,4
2026-07-08 17:49:52,E19,CH02,1,PPID_D,F0059,15,13,-0.05,7372.4,1300.1,-177.9,7377.2,7629.9,7601.5,7327.3,7099.8,7669.1,7338.4,7193.9,7770.4,6564.7,7289.8,7864.8,7114.7,Chamber 세정,WO-E19-001,2026-07-03 17:02:15_E19_Chamber 세정,2,-2,5,1
2026-07-08 17:49:52,E19,CH02,2,PPID_D,F0059,16,-16,-0.05,7374.9,241.0,-174.3,7354.0,7273.8,7366.4,7323.4,7448.2,7401.5,7271.5,7330.6,7383.8,7416.1,7512.5,7319.3,7472.9,Chamber 세정,WO-E19-001,2026-07-03 17:02:15_E19_Chamber 세정,2,-2,5,6
2026-07-08 20:25:43,E20,CH03,1,PPID_A,F0060,18,2,-0.03,7483.4,353.8,-187.4,7478.5,7408.4,7471.6,7532.1,7482.4,7377.2,7641.6,7553.4,7571.3,7297.5,7369.1,7651.3,7449.9,부품 교체,WO-E20-001,2026-07-03 20:28:39_E20_부품 교체,2,-2,5,6
2026-07-08 20:25:43,E20,CH03,2,PPID_A,F0060,19,-17,-0.03,7495.4,589.0,-168.6,7688.5,7769.5,7180.5,7306.6,7486.3,7411.8,7569.6,7571.5,7658.4,7432.5,7615.8,7490.9,7257.9,부품 교체,WO-E20-001,2026-07-03 20:28:39_E20_부품 교체,2,-2,5,7
2026-07-08 23:36:43,E01,CH02,1,PPID_A,F0061,24,15,-0.01,7628.1,254.4,-180.6,7652.6,7753.7,7766.2,7607.0,7619.8,7545.9,7514.8,7677.4,7511.8,7626.1,7536.4,7724.5,7628.8,Chamber PM,WO-E01-001,2026-07-01 11:40:07_E01_Chamber PM,3,-3,0,5
2026-07-08 23:36:43,E01,CH02,2,PPID_A,F0061,25,-2,-0.01,7600.7,498.2,-176.3,7588.0,7481.3,7675.3,7751.0,7839.3,7341.1,7476.6,7613.5,7722.2,7518.1,7505.3,7502.4,7794.7,Chamber PM,WO-E01-001,2026-07-01 11:40:07_E01_Chamber PM,3,-3,0,3
2026-07-09 02:01:08,E02,CH02,1,PPID_C,F0062,24,5,-0.04,7460.1,983.2,-167.4,7789.9,7385.4,7334.0,7593.2,7187.3,7661.9,7937.4,7979.8,7600.2,7007.1,6996.6,7229.8,7279.0,가스 라인 점검,WO-E02-001,2026-07-01 14:20:25_E02_가스 라인 점검,3,-3,4,4
2026-07-09 02:01:08,E02,CH02,2,PPID_C,F0062,25,20,-0.04,7363.1,380.4,-175.0,7328.7,7277.4,7478.0,7358.1,7507.0,7441.7,7340.8,7358.7,7253.8,7459.1,7126.6,7351.0,7439.4,가스 라인 점검,WO-E02-001,2026-07-01 14:20:25_E02_가스 라인 점검,3,-3,4,5
2026-07-09 05:45:47,E03,CH03,1,PPID_D,F0063,8,20,-0.01,7216.0,659.9,-180.1,7189.9,7101.7,6887.2,7547.1,7092.1,7055.0,7312.7,7330.5,7338.6,7383.3,7284.8,7100.1,7185.2,센서 교정,WO-E03-001,2026-07-01 17:08:42_E03_센서 교정,3,-3,7,6
2026-07-09 05:45:47,E03,CH03,2,PPID_D,F0063,9,1,-0.01,7311.6,307.1,-177.6,7352.7,7233.2,7234.1,7275.6,7266.3,7108.3,7415.4,7321.4,7382.6,7301.2,7378.4,7377.3,7403.8,센서 교정,WO-E03-001,2026-07-01 17:08:42_E03_센서 교정,3,-3,7,10
2026-07-09 08:30:40,E04,CH03,1,PPID_B,F0064,12,-7,-0.05,7753.6,364.3,-159.6,7808.2,7545.7,7905.2,7667.4,7837.7,7910.0,7663.0,7604.8,7839.3,7742.4,7837.7,7795.9,7639.6,전극 교체,WO-E04-001,2026-07-01 20:24:16_E04_전극 교체,3,-3,5,6
2026-07-09 08:30:40,E04,CH03,2,PPID_B,F0064,13,2,-0.05,7658.3,127.3,-160.7,7614.9,7607.4,7654.8,7645.7,7723.3,7697.2,7650.6,7706.6,7609.9,7596.0,7697.9,7633.5,7720.4,전극 교체,WO-E04-001,2026-07-01 20:24:16_E04_전극 교체,3,-3,5,6
2026-07-09 11:24:12,E05,CH03,1,PPID_B,F0065,20,0,-0.01,7379.2,259.7,-191.0,7430.6,7492.1,7442.5,7406.3,7272.3,7362.5,7355.4,7366.4,7232.4,7361.5,7468.9,7439.7,7298.8,Chamber 세정,WO-E05-001,2026-07-01 23:21:13_E05_Chamber 세정,3,-3,9,6
2026-07-09 11:24:12,E05,CH03,2,PPID_B,F0065,21,-1,-0.01,7376.5,534.4,-153.8,7585.3,7315.7,7426.4,7552.8,7304.4,7386.6,7169.2,7308.5,7411.2,7147.1,7365.5,7681.5,7240.1,Chamber 세정,WO-E05-001,2026-07-01 23:21:13_E05_Chamber 세정,3,-3,9,8
2026-07-09 14:46:20,E06,CH02,1,PPID_B,F0066,13,-4,0.03,7705.0,677.4,-178.5,7892.1,7732.3,7695.7,7609.9,7495.1,8025.4,7903.8,7511.1,7876.1,7784.4,7776.9,7514.1,7348.0,부품 교체,WO-E06-001,2026-07-02 02:37:16_E06_부품 교체,3,-3,2,4
2026-07-09 14:46:20,E06,CH02,2,PPID_B,F0066,14,0,0.03,7815.2,1284.0,-175.6,7439.5,8218.8,7387.7,7536.6,7640.6,7221.5,8398.5,7941.1,7477.5,8505.5,7760.7,8245.7,7823.4,부품 교체,WO-E06-001,2026-07-02 02:37:16_E06_부품 교체,3,-3,2,4
2026-07-09 17:03:43,E07,CH03,1,PPID_D,F0067,20,-6,0.04,7459.6,344.9,-154.7,7377.9,7508.4,7439.3,7533.5,7431.5,7500.4,7240.3,7390.8,7475.5,7585.2,7559.8,7535.0,7397.6,정기 예방 보전,WO-E07-001,2026-07-02 05:25:15_E07_정기 예방 보전,3,-3,4,6
2026-07-09 17:03:43,E07,CH03,2,PPID_D,F0067,21,19,0.04,7613.0,1871.5,-166.7,8031.0,7505.6,6588.4,8459.9,7112.8,8143.9,7512.6,7759.6,7497.9,7090.2,7400.0,7914.9,7952.4,정기 예방 보전,WO-E07-001,2026-07-02 05:25:15_E07_정기 예방 보전,3,-3,4,8
2026-07-09 20:02:16,E08,CH02,1,PPID_A,F0068,10,19,-0.02,7615.8,715.2,-174.0,7437.1,7252.5,7747.5,7690.0,7869.9,7544.2,7262.8,7608.1,7874.0,7530.3,7734.2,7487.2,7967.7,Chamber PM,WO-E08-001,2026-07-02 08:10:53_E08_Chamber PM,3,-3,3,9
2026-07-09 20:02:16,E08,CH02,2,PPID_A,F0068,11,12,-0.02,7503.9,1186.9,-166.2,7650.1,8298.2,7509.8,7426.2,7859.2,7111.3,7522.9,7231.2,7785.5,7304.5,7349.6,7179.7,7323.1,Chamber PM,WO-E08-001,2026-07-02 08:10:53_E08_Chamber PM,3,-3,3,4
2026-07-09 23:33:58,E09,CH02,1,PPID_D,F0069,5,-10,0.05,7669.2,728.5,-165.8,7481.0,8079.0,7811.5,7482.4,8114.1,7435.4,7668.4,7530.6,7512.0,7528.7,7671.3,7999.7,7385.6,가스 라인 점검,WO-E09-001,2026-07-02 11:27:23_E09_가스 라인 점검,3,-3,2,4
2026-07-09 23:33:58,E09,CH02,2,PPID_D,F0069,6,3,0.05,7638.2,621.2,-167.2,7686.3,7330.8,7808.9,7644.4,7851.2,7793.0,7952.0,7520.2,7372.6,7658.0,7454.3,7377.1,7847.3,가스 라인 점검,WO-E09-001,2026-07-02 11:27:23_E09_가스 라인 점검,3,-3,2,1
2026-07-10 02:45:50,E10,CH01,1,PPID_A,F0070,15,-18,0.02,7710.4,479.0,-181.7,7788.5,7700.6,7716.7,7822.8,7653.7,7779.7,7558.1,7366.2,7844.9,7768.3,7845.2,7553.0,7837.9,센서 교정,WO-E10-001,2026-07-02 14:00:45_E10_센서 교정,3,-3,4,6
2026-07-10 02:45:50,E10,CH01,2,PPID_A,F0070,16,-4,0.02,7636.1,852.8,-162.0,7671.4,7840.4,7760.8,7543.9,7292.3,7734.8,7811.4,7402.3,7952.7,7792.4,7837.1,7529.9,7099.9,센서 교정,WO-E10-001,2026-07-02 14:00:45_E10_센서 교정,3,-3,4,4
2026-07-10 05:12:00,E11,CH03,1,PPID_A,F0071,15,14,0.02,7676.6,433.9,-160.7,7624.3,7552.1,7986.0,7708.6,7724.4,7598.5,7636.6,7745.5,7581.5,7584.8,7748.3,7664.5,7640.6,전극 교체,WO-E11-001,2026-07-02 17:36:58_E11_전극 교체,3,-3,4,8
2026-07-10 05:12:00,E11,CH03,2,PPID_A,F0071,16,17,0.02,7318.6,1473.4,-167.5,7091.7,7909.2,6926.8,7421.7,7652.2,7365.3,7779.1,6505.7,7089.6,7505.1,7046.6,6869.8,7979.1,전극 교체,WO-E11-001,2026-07-02 17:36:58_E11_전극 교체,3,-3,4,9
2026-07-10 08:08:39,E12,CH03,1,PPID_D,F0072,16,-6,-0.03,7680.0,126.6,-150.3,7710.6,7636.9,7715.5,7690.3,7675.8,7681.7,7693.5,7641.0,7753.5,7678.0,7687.9,7648.6,7626.9,Chamber 세정,WO-E12-001,2026-07-02 20:26:05_E12_Chamber 세정,3,-3,2,5
2026-07-10 08:08:39,E12,CH03,2,PPID_D,F0072,17,-11,-0.03,7581.3,485.0,-173.7,7887.3,7426.2,7783.3,7659.4,7534.8,7564.7,7412.0,7794.3,7632.0,7482.6,7459.8,7402.3,7518.2,Chamber 세정,WO-E12-001,2026-07-02 20:26:05_E12_Chamber 세정,3,-3,2,3
2026-07-10 11:02:17,E13,CH03,1,PPID_A,F0073,16,-1,-0.02,7401.7,246.6,-179.1,7409.4,7255.6,7354.5,7433.0,7385.6,7316.8,7502.2,7318.8,7492.7,7493.1,7416.1,7442.6,7401.2,부품 교체,WO-E13-001,2026-07-02 23:43:54_E13_부품 교체,3,-3,6,9
2026-07-10 11:02:17,E13,CH03,2,PPID_A,F0073,17,13,-0.02,7482.5,197.0,-161.9,7448.1,7483.9,7534.9,7495.9,7412.7,7594.7,7576.4,7413.2,7460.4,7530.9,7397.7,7523.8,7400.2,부품 교체,WO-E13-001,2026-07-02 23:43:54_E13_부품 교체,3,-3,6,7
2026-07-10 14:03:06,E14,CH03,1,PPID_A,F0074,3,18,0.01,7491.5,597.3,-170.2,7412.6,7668.8,7522.7,7420.4,7427.5,7472.4,7644.3,7606.9,7071.5,7578.4,7527.8,7664.7,7371.0,정기 예방 보전,WO-E14-001,2026-07-03 02:38:51_E14_정기 예방 보전,3,-3,3,4
2026-07-10 14:03:06,E14,CH03,2,PPID_A,F0074,4,-16,0.01,7389.0,643.7,-178.4,7732.2,7373.0,7433.4,7474.7,7327.6,7307.7,7423.9,7088.5,7335.6,7520.0,7296.4,7489.6,7254.5,정기 예방 보전,WO-E14-001,2026-07-03 02:38:51_E14_정기 예방 보전,3,-3,3,3
2026-07-10 17:45:36,E15,CH03,1,PPID_A,F0075,19,15,0.04,7433.8,368.6,-151.2,7299.5,7322.8,7333.3,7591.9,7532.4,7537.5,7436.1,7264.1,7331.3,7334.0,7392.0,7632.1,7632.7,Chamber PM,WO-E15-001,2026-07-03 05:26:41_E15_Chamber PM,3,-3,3,6
2026-07-10 17:45:36,E15,CH03,2,PPID_A,F0075,20,-12,0.04,7426.1,1692.1,-162.3,7196.7,6348.5,7073.8,8040.6,7630.0,7417.1,7063.3,7650.3,7766.8,7235.5,7901.0,7615.5,7600.3,Chamber PM,WO-E15-001,2026-07-03 05:26:41_E15_Chamber PM,3,-3,3,7
2026-07-10 20:42:27,E16,CH02,1,PPID_A,F0076,5,9,0.05,7623.5,635.2,-167.8,7427.8,7722.0,7722.6,7946.5,7633.0,7311.3,7622.8,7641.7,7466.0,7928.3,7614.8,7419.8,7649.2,가스 라인 점검,WO-E16-001,2026-07-03 08:45:58_E16_가스 라인 점검,3,-3,2,3
2026-07-10 20:42:27,E16,CH02,2,PPID_A,F0076,6,-5,0.05,7585.2,664.2,-185.7,7946.1,7670.2,7447.1,7674.6,7350.1,7593.3,7366.7,7607.5,7695.0,7585.5,7281.9,7654.7,7734.4,가스 라인 점검,WO-E16-001,2026-07-03 08:45:58_E16_가스 라인 점검,3,-3,2,4
2026-07-10 23:08:32,E17,CH01,1,PPID_C,F0077,9,-3,-0.03,7646.1,637.3,-172.0,7494.3,7514.0,7546.2,8027.7,7751.6,7408.9,7743.6,7531.5,7638.4,7390.4,7715.4,8022.9,7614.8,센서 교정,WO-E17-001,2026-07-03 11:44:17_E17_센서 교정,3,-3,1,3
2026-07-10 23:08:32,E17,CH01,2,PPID_C,F0077,10,-1,-0.03,7497.7,982.6,-166.6,7452.2,7387.2,7657.7,7445.0,7953.3,6970.7,7432.3,7269.0,7905.9,7524.0,7746.6,7298.3,7428.3,센서 교정,WO-E17-001,2026-07-03 11:44:17_E17_센서 교정,3,-3,1,7
2026-07-11 02:49:12,E18,CH03,1,PPID_B,F0078,11,-20,0.03,7357.8,974.6,-171.5,7206.6,7432.4,7489.5,7347.5,7689.8,6770.3,7744.9,7714.8,7642.4,7164.5,7305.8,7150.4,6993.1,전극 교체,WO-E18-001,2026-07-03 14:44:58_E18_전극 교체,3,-3,5,10
2026-07-11 02:49:12,E18,CH03,2,PPID_B,F0078,12,0,0.03,7303.0,422.5,-179.2,7129.6,7360.7,7248.2,7552.1,7404.0,7241.1,7230.2,7231.5,7235.6,7298.0,7293.6,7415.3,7299.5,전극 교체,WO-E18-001,2026-07-03 14:44:58_E18_전극 교체,3,-3,5,8
2026-07-11 05:24:17,E19,CH02,1,PPID_C,F0079,13,11,0.04,7221.8,675.3,-170.3,7395.0,7367.3,7304.8,7199.1,7199.5,7449.3,7186.1,7155.2,7472.5,7010.5,6797.2,7139.4,7207.5,Chamber 세정,WO-E19-001,2026-07-03 17:02:15_E19_Chamber 세정,3,-3,6,1
2026-07-11 05:24:17,E19,CH02,2,PPID_C,F0079,14,20,0.04,7299.2,263.3,-179.6,7355.7,7257.2,7330.6,7138.0,7283.1,7337.1,7298.2,7263.7,7319.8,7401.3,7252.7,7314.4,7337.4,Chamber 세정,WO-E19-001,2026-07-03 17:02:15_E19_Chamber 세정,3,-3,6,7
2026-07-11 08:39:02,E20,CH02,1,PPID_B,F0080,1,-1,-0.03,7650.9,1215.5,-177.3,8249.5,7919.4,7483.2,7515.6,7941.9,7034.0,7394.3,7131.8,7641.0,7702.1,7468.6,8241.9,7738.7,부품 교체,WO-E20-001,2026-07-03 20:28:39_E20_부품 교체,3,-3,2,9
2026-07-11 08:39:02,E20,CH02,2,PPID_B,F0080,2,20,-0.03,7569.5,218.6,-169.4,7604.2,7618.1,7579.8,7466.9,7608.5,7586.4,7641.9,7634.9,7526.3,7423.3,7577.0,7588.5,7547.6,부품 교체,WO-E20-001,2026-07-03 20:28:39_E20_부품 교체,3,-3,2,7
2026-07-11 11:06:39,E01,CH03,1,PPID_B,F0081,15,-3,0.05,7467.3,777.9,-175.3,7754.4,7350.4,7731.9,7606.1,7060.8,7097.5,7838.7,7611.1,7376.4,7478.2,7235.0,7377.1,7556.7,Chamber PM,WO-E01-001,2026-07-01 11:40:07_E01_Chamber PM,end,-3,2,6
2026-07-11 11:06:39,E01,CH03,2,PPID_B,F0081,16,6,0.05,7631.8,220.0,-160.6,7663.4,7657.5,7554.7,7578.9,7641.6,7675.9,7605.8,7666.0,7645.4,7654.6,7716.2,7656.8,7496.2,Chamber PM,WO-E01-001,2026-07-01 11:40:07_E01_Chamber PM,end,-3,2,2
2026-07-11 14:14:05,E02,CH03,1,PPID_D,F0082,7,9,0.04,7437.0,740.0,-173.9,7361.6,7656.7,7605.3,7689.6,7658.6,7509.6,7237.5,7419.5,7328.9,7504.4,7372.2,6949.6,7387.3,가스 라인 점검,WO-E02-001,2026-07-01 14:20:25_E02_가스 라인 점검,end,-3,3,5
2026-07-11 14:14:05,E02,CH03,2,PPID_D,F0082,8,9,0.04,7557.8,213.0,-193.3,7524.7,7557.1,7481.2,7469.9,7545.3,7585.1,7508.9,7521.9,7672.5,7558.9,7542.0,7682.9,7600.9,가스 라인 점검,WO-E02-001,2026-07-01 14:20:25_E02_가스 라인 점검,end,-3,3,3
